avg_pitch,avg_duration,avg_velocity,total_notes,pitch_variance,velocity_variance,pitch_range,note_density,tempo,rhythm_std,melodic_complexity,emotion,feature_vector,composer,title,midi_path
64.19,0.27,69.2,1182,89.35,118.84,46,7.82,216.96,0.49,10.29,Calm,"{'avg_pitch': np.float64(64.19), 'avg_duration': np.float64(0.27), 'avg_velocity': np.float64(69.2), 'pitch_variance': np.float64(89.35), 'velocity_variance': np.float64(118.84), 'pitch_range': np.int64(46), 'note_density': np.float64(7.82), 'tempo': np.float64(216.96), 'rhythm_std': np.float64(0.49), 'melodic_complexity': np.float64(10.29), 'total_notes': 1182}",Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--1.midi
64.28,0.34,62.81,1198,89.06,183.38,46,7.49,211.68,0.61,9.88,Calm,"{'avg_pitch': np.float64(64.28), 'avg_duration': np.float64(0.34), 'avg_velocity': np.float64(62.81), 'pitch_variance': np.float64(89.06), 'velocity_variance': np.float64(183.38), 'pitch_range': np.int64(46), 'note_density': np.float64(7.49), 'tempo': np.float64(211.68), 'rhythm_std': np.float64(0.61), 'melodic_complexity': np.float64(9.88), 'total_notes': 1198}",Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854  ",2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--1.midi
63.76,0.27,67.18,2022,99.88,272.89,48,10.02,248.25,0.5,12.05,Calm,"{'avg_pitch': np.float64(63.76), 'avg_duration': np.float64(0.27), 'avg_velocity': np.float64(67.18), 'pitch_variance': np.float64(99.88), 'velocity_variance': np.float64(272.89), 'pitch_range': np.int64(48), 'note_density': np.float64(10.02), 'tempo': np.float64(248.25), 'rhythm_std': np.float64(0.5), 'melodic_complexity': np.float64(12.05), 'total_notes': 2022}",Johann Sebastian Bach,"Prelude and Fugue in E Minor WTC I, BWV 855",2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--2.midi
63.56,0.38,64.96,2326,101.47,219.45,46,6.76,172.19,0.65,10.41,Calm,"{'avg_pitch': np.float64(63.56), 'avg_duration': np.float64(0.38), 'avg_velocity': np.float64(64.96), 'pitch_variance': np.float64(101.47), 'velocity_variance': np.float64(219.45), 'pitch_range': np.int64(46), 'note_density': np.float64(6.76), 'tempo': np.float64(172.19), 'rhythm_std': np.float64(0.65), 'melodic_complexity': np.float64(10.41), 'total_notes': 2326}",Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC I",2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--1.midi
62.04,0.24,66.29,1628,94.16,118.3,48,7.16,205.06,0.3,9.96,Calm,"{'avg_pitch': np.float64(62.04), 'avg_duration': np.float64(0.24), 'avg_velocity': np.float64(66.29), 'pitch_variance': np.float64(94.16), 'velocity_variance': np.float64(118.3), 'pitch_range': np.int64(48), 'note_density': np.float64(7.16), 'tempo': np.float64(205.06), 'rhythm_std': np.float64(0.3), 'melodic_complexity': np.float64(9.96), 'total_notes': 1628}",Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC II, BWV 876",2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_02_Track02_wav.midi
62.06,0.33,60.5,1611,94.31,148.3,48,6.53,184.93,0.39,9.98,Calm,"{'avg_pitch': np.float64(62.06), 'avg_duration': np.float64(0.33), 'avg_velocity': np.float64(60.5), 'pitch_variance': np.float64(94.31), 'velocity_variance': np.float64(148.3), 'pitch_range': np.int64(48), 'note_density': np.float64(6.53), 'tempo': np.float64(184.93), 'rhythm_std': np.float64(0.39), 'melodic_complexity': np.float64(9.98), 'total_notes': 1611}",Johann Sebastian Bach,"Prelude and Fugue in E-flat Major, WTC II, BWV 876",2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.midi
64.26,0.64,56.53,2140,108.23,203.48,47,4.17,160.13,0.57,10.47,Calm,"{'avg_pitch': np.float64(64.26), 'avg_duration': np.float64(0.64), 'avg_velocity': np.float64(56.53), 'pitch_variance': np.float64(108.23), 'velocity_variance': np.float64(203.48), 'pitch_range': np.int64(47), 'note_density': np.float64(4.17), 'tempo': np.float64(160.13), 'rhythm_std': np.float64(0.57), 'melodic_complexity': np.float64(10.47), 'total_notes': 2140}",Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor WTC I, BWV 853",2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--1.midi
64.45,0.65,60.83,2235,105.67,225.34,47,4.09,162.22,0.72,10.48,Calm,"{'avg_pitch': np.float64(64.45), 'avg_duration': np.float64(0.65), 'avg_velocity': np.float64(60.83), 'pitch_variance': np.float64(105.67), 'velocity_variance': np.float64(225.34), 'pitch_range': np.int64(47), 'note_density': np.float64(4.09), 'tempo': np.float64(162.22), 'rhythm_std': np.float64(0.72), 'melodic_complexity': np.float64(10.48), 'total_notes': 2235}",Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_14_R1_2015_wav--1.midi
64.32,0.64,56.54,2195,108.68,203.39,47,4.26,165.85,0.59,10.46,Calm,"{'avg_pitch': np.float64(64.32), 'avg_duration': np.float64(0.64), 'avg_velocity': np.float64(56.54), 'pitch_variance': np.float64(108.68), 'velocity_variance': np.float64(203.39), 'pitch_range': np.int64(47), 'note_density': np.float64(4.26), 'tempo': np.float64(165.85), 'rhythm_std': np.float64(0.59), 'melodic_complexity': np.float64(10.46), 'total_notes': 2195}",Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--1.midi
64.28,0.66,48.48,2168,107.64,254.58,47,4.12,161.07,0.69,10.6,Calm,"{'avg_pitch': np.float64(64.28), 'avg_duration': np.float64(0.66), 'avg_velocity': np.float64(48.48), 'pitch_variance': np.float64(107.64), 'velocity_variance': np.float64(254.58), 'pitch_range': np.int64(47), 'note_density': np.float64(4.12), 'tempo': np.float64(161.07), 'rhythm_std': np.float64(0.69), 'melodic_complexity': np.float64(10.6), 'total_notes': 2168}",Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--1.midi
64.24,0.66,53.85,2148,107.03,200.36,47,4.44,163.93,0.61,10.12,Calm,"{'avg_pitch': np.float64(64.24), 'avg_duration': np.float64(0.66), 'avg_velocity': np.float64(53.85), 'pitch_variance': np.float64(107.03), 'velocity_variance': np.float64(200.36), 'pitch_range': np.int64(47), 'note_density': np.float64(4.44), 'tempo': np.float64(163.93), 'rhythm_std': np.float64(0.61), 'melodic_complexity': np.float64(10.12), 'total_notes': 2148}",Johann Sebastian Bach,"Prelude and Fugue in E-flat Minor, WTC I, BWV 853",2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--3.midi
62.52,0.14,67.84,1564,103.27,87.32,48,12.17,220.21,0.19,11.87,Calm,"{'avg_pitch': np.float64(62.52), 'avg_duration': np.float64(0.14), 'avg_velocity': np.float64(67.84), 'pitch_variance': np.float64(103.27), 'velocity_variance': np.float64(87.32), 'pitch_range': np.int64(48), 'note_density': np.float64(12.17), 'tempo': np.float64(220.21), 'rhythm_std': np.float64(0.19), 'melodic_complexity': np.float64(11.87), 'total_notes': 1564}",Johann Sebastian Bach,"Prelude and Fugue in F Major, WTC I, BWV 856",2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--1.midi
61.52,0.3,66.67,2218,92.88,99.87,48,8.21,186.99,0.47,10.2,Calm,"{'avg_pitch': np.float64(61.52), 'avg_duration': np.float64(0.3), 'avg_velocity': np.float64(66.67), 'pitch_variance': np.float64(92.88), 'velocity_variance': np.float64(99.87), 'pitch_range': np.int64(48), 'note_density': np.float64(8.21), 'tempo': np.float64(186.99), 'rhythm_std': np.float64(0.47), 'melodic_complexity': np.float64(10.2), 'total_notes': 2218}",Johann Sebastian Bach,"Prelude and Fugue in F Major, WTC II",2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.midi
61.56,0.41,63.0,2224,93.3,174.26,48,7.36,227.97,0.63,10.03,Calm,"{'avg_pitch': np.float64(61.56), 'avg_duration': np.float64(0.41), 'avg_velocity': np.float64(63.0), 'pitch_variance': np.float64(93.3), 'velocity_variance': np.float64(174.26), 'pitch_range': np.int64(48), 'note_density': np.float64(7.36), 'tempo': np.float64(227.97), 'rhythm_std': np.float64(0.63), 'melodic_complexity': np.float64(10.03), 'total_notes': 2224}",Johann Sebastian Bach,"Prelude and Fugue in F Major, WTC II, BWV 880",2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.midi
61.92,0.47,57.17,1901,92.07,207.5,48,5.65,227.19,0.74,10.32,Calm,"{'avg_pitch': np.float64(61.92), 'avg_duration': np.float64(0.47), 'avg_velocity': np.float64(57.17), 'pitch_variance': np.float64(92.07), 'velocity_variance': np.float64(207.5), 'pitch_range': np.int64(48), 'note_density': np.float64(5.65), 'tempo': np.float64(227.19), 'rhythm_std': np.float64(0.74), 'melodic_complexity': np.float64(10.32), 'total_notes': 1901}",Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I",2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--1.midi
61.63,0.48,61.28,1949,93.37,185.14,48,6.22,205.09,0.58,10.27,Calm,"{'avg_pitch': np.float64(61.63), 'avg_duration': np.float64(0.48), 'avg_velocity': np.float64(61.28), 'pitch_variance': np.float64(93.37), 'velocity_variance': np.float64(185.14), 'pitch_range': np.int64(48), 'note_density': np.float64(6.22), 'tempo': np.float64(205.09), 'rhythm_std': np.float64(0.58), 'melodic_complexity': np.float64(10.27), 'total_notes': 1949}",Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--2.midi
61.85,0.51,62.14,1866,92.14,124.0,48,5.21,228.19,0.84,10.31,Calm,"{'avg_pitch': np.float64(61.85), 'avg_duration': np.float64(0.51), 'avg_velocity': np.float64(62.14), 'pitch_variance': np.float64(92.14), 'velocity_variance': np.float64(124.0), 'pitch_range': np.int64(48), 'note_density': np.float64(5.21), 'tempo': np.float64(228.19), 'rhythm_std': np.float64(0.84), 'melodic_complexity': np.float64(10.31), 'total_notes': 1866}",Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--1.midi
63.98,0.79,54.02,566,84.81,112.08,48,4.97,193.06,0.94,10.06,Calm,"{'avg_pitch': np.float64(63.98), 'avg_duration': np.float64(0.79), 'avg_velocity': np.float64(54.02), 'pitch_variance': np.float64(84.81), 'velocity_variance': np.float64(112.08), 'pitch_range': np.int64(48), 'note_density': np.float64(4.97), 'tempo': np.float64(193.06), 'rhythm_std': np.float64(0.94), 'melodic_complexity': np.float64(10.06), 'total_notes': 566}",Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_08_Track08_wav.midi
61.15,0.4,62.68,1353,92.06,151.99,45,7.01,201.13,0.43,9.82,Calm,"{'avg_pitch': np.float64(61.15), 'avg_duration': np.float64(0.4), 'avg_velocity': np.float64(62.68), 'pitch_variance': np.float64(92.06), 'velocity_variance': np.float64(151.99), 'pitch_range': np.int64(45), 'note_density': np.float64(7.01), 'tempo': np.float64(201.13), 'rhythm_std': np.float64(0.43), 'melodic_complexity': np.float64(9.82), 'total_notes': 1353}",Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_09_Track09_wav.midi
61.9,0.48,60.86,1917,91.14,165.48,48,5.75,231.87,0.69,9.99,Calm,"{'avg_pitch': np.float64(61.9), 'avg_duration': np.float64(0.48), 'avg_velocity': np.float64(60.86), 'pitch_variance': np.float64(91.14), 'velocity_variance': np.float64(165.48), 'pitch_range': np.int64(48), 'note_density': np.float64(5.75), 'tempo': np.float64(231.87), 'rhythm_std': np.float64(0.69), 'melodic_complexity': np.float64(9.99), 'total_notes': 1917}",Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",2017/MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--1.midi
61.76,0.51,60.61,1918,93.46,143.61,48,5.4,175.98,0.8,10.39,Calm,"{'avg_pitch': np.float64(61.76), 'avg_duration': np.float64(0.51), 'avg_velocity': np.float64(60.61), 'pitch_variance': np.float64(93.46), 'velocity_variance': np.float64(143.61), 'pitch_range': np.int64(48), 'note_density': np.float64(5.4), 'tempo': np.float64(175.98), 'rhythm_std': np.float64(0.8), 'melodic_complexity': np.float64(10.39), 'total_notes': 1918}",Johann Sebastian Bach,"Prelude and Fugue in F Minor, WTC I, BWV 857",2017/MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--1.midi
65.07,0.31,61.28,1374,116.71,132.14,47,6.27,254.59,0.34,12.13,Calm,"{'avg_pitch': np.float64(65.07), 'avg_duration': np.float64(0.31), 'avg_velocity': np.float64(61.28), 'pitch_variance': np.float64(116.71), 'velocity_variance': np.float64(132.14), 'pitch_range': np.int64(47), 'note_density': np.float64(6.27), 'tempo': np.float64(254.59), 'rhythm_std': np.float64(0.34), 'melodic_complexity': np.float64(12.13), 'total_notes': 1374}",Johann Sebastian Bach,"Prelude and Fugue in F-sharp Major, WTC I, BWV 858",2011/MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_02_Track02_wav.midi
61.98,0.54,59.62,2328,92.3,131.81,46,5.33,234.7,0.5,10.43,Calm,"{'avg_pitch': np.float64(61.98), 'avg_duration': np.float64(0.54), 'avg_velocity': np.float64(59.62), 'pitch_variance': np.float64(92.3), 'velocity_variance': np.float64(131.81), 'pitch_range': np.int64(46), 'note_density': np.float64(5.33), 'tempo': np.float64(234.7), 'rhythm_std': np.float64(0.5), 'melodic_complexity': np.float64(10.43), 'total_notes': 2328}",Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II",2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--1.midi
62.16,0.29,62.79,2432,91.33,202.3,46,6.98,194.16,0.41,10.3,Calm,"{'avg_pitch': np.float64(62.16), 'avg_duration': np.float64(0.29), 'avg_velocity': np.float64(62.79), 'pitch_variance': np.float64(91.33), 'velocity_variance': np.float64(202.3), 'pitch_range': np.int64(46), 'note_density': np.float64(6.98), 'tempo': np.float64(194.16), 'rhythm_std': np.float64(0.41), 'melodic_complexity': np.float64(10.3), 'total_notes': 2432}",Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II , BWV 883",2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--1.midi
62.02,0.44,62.53,2339,92.2,101.96,46,5.83,184.94,0.48,10.76,Calm,"{'avg_pitch': np.float64(62.02), 'avg_duration': np.float64(0.44), 'avg_velocity': np.float64(62.53), 'pitch_variance': np.float64(92.2), 'velocity_variance': np.float64(101.96), 'pitch_range': np.int64(46), 'note_density': np.float64(5.83), 'tempo': np.float64(184.94), 'rhythm_std': np.float64(0.48), 'melodic_complexity': np.float64(10.76), 'total_notes': 2339}",Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II, BWV 883",2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--2.midi
62.02,0.4,72.07,2400,92.35,239.4,46,6.22,221.25,0.72,10.47,Calm,"{'avg_pitch': np.float64(62.02), 'avg_duration': np.float64(0.4), 'avg_velocity': np.float64(72.07), 'pitch_variance': np.float64(92.35), 'velocity_variance': np.float64(239.4), 'pitch_range': np.int64(46), 'note_density': np.float64(6.22), 'tempo': np.float64(221.25), 'rhythm_std': np.float64(0.72), 'melodic_complexity': np.float64(10.47), 'total_notes': 2400}",Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II, BWV 883",2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--1.midi
62.01,0.48,49.8,2344,92.35,240.6,46,5.19,246.94,0.53,10.52,Calm,"{'avg_pitch': np.float64(62.01), 'avg_duration': np.float64(0.48), 'avg_velocity': np.float64(49.8), 'pitch_variance': np.float64(92.35), 'velocity_variance': np.float64(240.6), 'pitch_range': np.int64(46), 'note_density': np.float64(5.19), 'tempo': np.float64(246.94), 'rhythm_std': np.float64(0.53), 'melodic_complexity': np.float64(10.52), 'total_notes': 2344}",Johann Sebastian Bach,"Prelude and Fugue in F-sharp Minor, WTC II, BWV 883",2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.midi
62.29,0.16,75.64,2355,121.8,86.61,48,10.77,204.39,0.32,12.29,Calm,"{'avg_pitch': np.float64(62.29), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(75.64), 'pitch_variance': np.float64(121.8), 'velocity_variance': np.float64(86.61), 'pitch_range': np.int64(48), 'note_density': np.float64(10.77), 'tempo': np.float64(204.39), 'rhythm_std': np.float64(0.32), 'melodic_complexity': np.float64(12.29), 'total_notes': 2355}",Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--1.midi
62.28,0.16,71.81,2358,121.99,92.81,53,10.67,205.67,0.35,12.69,Calm,"{'avg_pitch': np.float64(62.28), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(71.81), 'pitch_variance': np.float64(121.99), 'velocity_variance': np.float64(92.81), 'pitch_range': np.int64(53), 'note_density': np.float64(10.67), 'tempo': np.float64(205.67), 'rhythm_std': np.float64(0.35), 'melodic_complexity': np.float64(12.69), 'total_notes': 2358}",Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--2.midi
62.39,0.14,68.67,2378,121.9,124.39,48,11.11,215.06,0.35,12.65,Calm,"{'avg_pitch': np.float64(62.39), 'avg_duration': np.float64(0.14), 'avg_velocity': np.float64(68.67), 'pitch_variance': np.float64(121.9), 'velocity_variance': np.float64(124.39), 'pitch_range': np.int64(48), 'note_density': np.float64(11.11), 'tempo': np.float64(215.06), 'rhythm_std': np.float64(0.35), 'melodic_complexity': np.float64(12.65), 'total_notes': 2378}",Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--1.midi
62.3,0.16,64.92,2352,121.56,109.22,48,10.9,211.4,0.31,12.48,Calm,"{'avg_pitch': np.float64(62.3), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(64.92), 'pitch_variance': np.float64(121.56), 'velocity_variance': np.float64(109.22), 'pitch_range': np.int64(48), 'note_density': np.float64(10.9), 'tempo': np.float64(211.4), 'rhythm_std': np.float64(0.31), 'melodic_complexity': np.float64(12.48), 'total_notes': 2352}",Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I",2008/MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--1.midi
62.28,0.12,72.51,2373,121.42,131.6,48,11.84,226.59,0.28,12.83,Calm,"{'avg_pitch': np.float64(62.28), 'avg_duration': np.float64(0.12), 'avg_velocity': np.float64(72.51), 'pitch_variance': np.float64(121.42), 'velocity_variance': np.float64(131.6), 'pitch_range': np.int64(48), 'note_density': np.float64(11.84), 'tempo': np.float64(226.59), 'rhythm_std': np.float64(0.28), 'melodic_complexity': np.float64(12.83), 'total_notes': 2373}",Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I, BWV 860",2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--1.midi
62.35,0.16,69.28,2355,121.71,126.33,48,10.57,206.61,0.35,12.72,Calm,"{'avg_pitch': np.float64(62.35), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(69.28), 'pitch_variance': np.float64(121.71), 'velocity_variance': np.float64(126.33), 'pitch_range': np.int64(48), 'note_density': np.float64(10.57), 'tempo': np.float64(206.61), 'rhythm_std': np.float64(0.35), 'melodic_complexity': np.float64(12.72), 'total_notes': 2355}",Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I, BWV 860",2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--1.midi
62.27,0.18,69.41,2353,121.97,130.8,48,10.54,205.19,0.4,12.26,Calm,"{'avg_pitch': np.float64(62.27), 'avg_duration': np.float64(0.18), 'avg_velocity': np.float64(69.41), 'pitch_variance': np.float64(121.97), 'velocity_variance': np.float64(130.8), 'pitch_range': np.int64(48), 'note_density': np.float64(10.54), 'tempo': np.float64(205.19), 'rhythm_std': np.float64(0.4), 'melodic_complexity': np.float64(12.26), 'total_notes': 2353}",Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC I, BWV 860",2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--1.midi
62.67,0.12,65.31,1653,99.57,112.88,48,12.04,227.34,0.25,11.24,Calm,"{'avg_pitch': np.float64(62.67), 'avg_duration': np.float64(0.12), 'avg_velocity': np.float64(65.31), 'pitch_variance': np.float64(99.57), 'velocity_variance': np.float64(112.88), 'pitch_range': np.int64(48), 'note_density': np.float64(12.04), 'tempo': np.float64(227.34), 'rhythm_std': np.float64(0.25), 'melodic_complexity': np.float64(11.24), 'total_notes': 1653}",Johann Sebastian Bach,"Prelude and Fugue in G Major, WTC II, BWV 884",2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.midi
